CD_CLIENTE,CD_UNIDADE,CD_FAZENDA,CD_TALHAO,data_plantio,cultura,desc_operac,data_colheita,cultura_colheita,delta_tempo,semana_plantio,ciclo_max,ciclo_min,ciclo_valido,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local,el_nino
51,1,8,7,2019-12-17,algodao,PLANTIO DE ALGODAO,2020-06-24,algodao,190.0,51,200,130,True,6,6vzk,6vzk2,6vzk2u,0
51,1,2,2,2019-12-17,algodao,PLANTIO DE ALGODAO,2020-06-05,,171.0,51,200,130,True,6,6vz4,6vz4v,6vz4vr,0
51,1,8,11,2019-12-17,soja,PLANTIO DE SOJA,2020-04-27,,132.0,51,150,70,True,6,6vzh,6vzhp,6vzhp3,0
51,1,8,21,2019-12-18,soja,PLANTIO DE SOJA,2020-04-27,,131.0,51,150,70,True,6,6vzh,6vzhp,6vzhpc,0
42,1,1102,88,2019-12-18,soja,PLANTIO DE SOJA,2020-04-06,soja,110.0,51,150,70,True,6,6yx8,6yx8p,6yx8p7,0
42,1,1102,83,2019-12-19,soja,PLANTIO DE SOJA,2020-04-02,soja,105.0,51,150,70,True,6,6yxb,6yxb2,6yxb21,0
42,1,1102,77,2019-12-20,soja,PLANTIO DE SOJA,2020-04-08,soja,110.0,51,150,70,True,6,6yxb,6yxb0,6yxb0j,0
51,1,5,5,2019-12-23,soja,PLANTIO DE SOJA,2020-03-23,,91.0,52,150,70,True,6,6vzh,6vzhs,6vzhse,0
42,1,1102,87,2019-12-26,soja,PLANTIO DE SOJA,2020-05-13,soja,139.0,52,150,70,True,6,6yx8,6yx8n,6yx8n5,0
51,1,8,24,2019-12-26,algodao,PLANTIO DE ALGODAO,2020-07-06,algodao,193.0,52,200,130,True,6,6vzk,6vzk0,6vzk0y,0
51,1,8,26,2019-12-27,algodao,PLANTIO DE ALGODAO,2020-07-06,algodao,192.0,52,200,130,True,6,6vzk,6vzk3,6vzk32,0
51,1,8,25,2019-12-27,algodao,PLANTIO DE ALGODAO,2020-07-09,algodao,195.0,52,200,130,True,6,6vzk,6vzk1,6vzk1p,0
30,1,1,101,2019-12-29,milho,PLANTIO MILHO DISCO,2020-05-21,milho,144.0,52,160,80,True,6,6yrn,6yrnt,6yrnt4,0
42,1,1102,76,2020-01-01,soja,PLANTIO DE SOJA,2020-04-29,soja,119.0,1,150,70,True,6,6yx8,6yx8p,6yx8pw,0
30,1,1,101,2020-01-02,milho,PLANTIO MILHO DISCO,2020-05-21,milho,140.0,1,160,80,True,6,6yrn,6yrnt,6yrnt4,0
51,1,5,5,2020-01-02,soja,PLANTIO DE SOJA,2020-03-23,,81.0,1,150,70,True,6,6vzh,6vzhs,6vzhse,0
30,1,1,14,2020-01-03,milho,PLANTIO MILHO DISCO,2020-05-22,milho,140.0,1,160,80,True,6,6yrn,6yrns,6yrnsk,0
4,2,2,7,2020-01-04,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-04,algodao,182.0,1,200,130,True,6,6vb6,6vb69,6vb699,0
4,2,2,23,2020-01-06,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,185.0,2,200,130,True,6,6vb6,6vb69,6vb69w,0
4,2,2,22,2020-01-06,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-19,algodao,195.0,2,200,130,True,6,6vb6,6vb6d,6vb6dn,0
4,2,2,22,2020-01-06,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-19,algodao,195.0,2,200,130,True,6,6vb6,6vb6d,6vb6dn,0
4,2,2,19,2020-01-07,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,188.0,2,200,130,True,6,6vb6,6vb6d,6vb6dw,0
4,2,2,13,2020-01-08,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,183.0,2,200,130,True,6,6vb6,6vb69,6vb69u,0
42,1,1102,87,2020-01-08,soja,PLANTIO DE SOJA,2020-05-13,soja,126.0,2,150,70,True,6,6yx8,6yx8n,6yx8n5,0
4,2,2,23,2020-01-08,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,183.0,2,200,130,True,6,6vb6,6vb69,6vb69w,0
4,2,2,24,2020-01-08,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-25,algodao,199.0,2,200,130,True,6,6vb6,6vb69,6vb69q,0
4,2,2,12,2020-01-09,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-05,algodao,178.0,2,200,130,True,6,6vb6,6vb69,6vb69f,0
4,2,2,9,2020-01-09,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-06,algodao,179.0,2,200,130,True,6,6vb6,6vb69,6vb69s,0
4,2,2,21,2020-01-09,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,196.0,2,200,130,True,6,6vb6,6vb6d,6vb6dj,0
4,2,2,13,2020-01-10,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,181.0,2,200,130,True,6,6vb6,6vb69,6vb69u,0
4,2,2,12,2020-01-10,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-05,algodao,177.0,2,200,130,True,6,6vb6,6vb69,6vb69f,0
30,1,1,22,2020-01-11,milho,PLANTIO MILHO DISCO,2020-06-04,milho,145.0,2,160,80,True,6,6yrn,6yrne,6yrnet,0
4,2,2,8,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-04,algodao,175.0,2,200,130,True,6,6vb6,6vb69,6vb69d,0
4,2,2,7,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-04,algodao,175.0,2,200,130,True,6,6vb6,6vb69,6vb699,0
4,1,1,6,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-17,algodao,188.0,2,200,130,True,6,6vbh,6vbh2,6vbh2r,0
4,1,1,6,2020-01-11,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-17,algodao,188.0,2,200,130,True,6,6vbh,6vbh2,6vbh2r,0
4,2,2,31,2020-01-11,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,184.0,2,200,130,True,6,6vb6,6vb6b,6vb6bc,0
4,2,2,11,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,180.0,2,200,130,True,6,6vb6,6vb69,6vb69c,0
4,2,2,11,2020-01-11,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,180.0,2,200,130,True,6,6vb6,6vb69,6vb69c,0
30,1,1,23,2020-01-11,milho,PLANTIO MILHO DISCO,2020-06-02,milho,143.0,2,160,80,True,6,6yrn,6yrne,6yrner,0
4,2,2,28,2020-01-12,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-15,algodao,185.0,2,200,130,True,6,6vb6,6vb69,6vb69j,0
4,1,1,6,2020-01-12,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-17,algodao,187.0,2,200,130,True,6,6vbh,6vbh2,6vbh2r,0
51,1,5,6,2020-01-13,soja,PLANTIO DE SOJA,2020-03-29,,76.0,3,150,70,True,6,6vzh,6vzhs,6vzhsv,0
4,2,2,30,2020-01-13,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-14,algodao,183.0,3,200,130,True,6,6vb6,6vb6c,6vb6c1,0
51,1,5,10,2020-01-13,soja,PLANTIO DE SOJA,2020-04-11,soja,89.0,3,150,70,True,6,6vzh,6vzht,6vzhts,0
4,2,2,9,2020-01-13,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-06,algodao,175.0,3,200,130,True,6,6vb6,6vb69,6vb69s,0
51,1,8,11,2020-01-14,soja,PLANTIO DE SOJA,2020-04-27,,104.0,3,150,70,True,6,6vzh,6vzhp,6vzhp3,0
51,1,8,12,2020-01-14,soja,PLANTIO DE SOJA,2020-04-26,,103.0,3,150,70,True,6,6vzh,6vzhp,6vzhpg,0
51,1,8,17,2020-01-14,soja,PLANTIO DE SOJA,2020-04-26,,103.0,3,150,70,True,6,6vzk,6vzk3,6vzk34,0
51,1,8,21,2020-01-14,soja,PLANTIO DE SOJA,2020-04-27,,104.0,3,150,70,True,6,6vzh,6vzhp,6vzhpc,0
4,2,2,1,2020-01-15,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-06-09,algodao,146.0,3,200,130,True,6,6vb6,6vb63,6vb63n,0
4,2,2,6,2020-01-15,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-17,algodao,184.0,3,200,130,True,6,6vb6,6vb63,6vb63x,0
4,2,2,23,2020-01-15,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,176.0,3,200,130,True,6,6vb6,6vb69,6vb69w,0
30,1,1,21,2020-01-15,milho,PLANTIO MILHO DISCO,2020-06-05,milho,142.0,3,160,80,True,6,6yrn,6yrne,6yrned,0
4,2,2,7,2020-01-16,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-04,algodao,170.0,3,200,130,True,6,6vb6,6vb69,6vb699,0
4,2,2,1,2020-01-16,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-06-09,algodao,145.0,3,200,130,True,6,6vb6,6vb63,6vb63n,0
4,2,2,10,2020-01-17,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-10,algodao,175.0,3,200,130,True,6,6vb6,6vb63,6vb63z,0
4,2,2,10,2020-01-17,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-10,algodao,175.0,3,200,130,True,6,6vb6,6vb63,6vb63z,0
4,2,2,6,2020-01-17,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-17,algodao,182.0,3,200,130,True,6,6vb6,6vb63,6vb63x,0
4,2,2,14,2020-01-18,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,173.0,3,200,130,True,6,6vb6,6vb66,6vb66r,0
4,2,2,15,2020-01-18,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-15,algodao,179.0,3,200,130,True,6,6vb6,6vb6d,6vb6d2,0
4,61,1,20,2020-01-18,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-11,algodao,175.0,3,200,130,True,6,6vbh,6vbh6,6vbh6h,0
4,2,2,12,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-05,algodao,168.0,3,200,130,True,6,6vb6,6vb69,6vb69f,0
4,2,2,11,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,172.0,3,200,130,True,6,6vb6,6vb69,6vb69c,0
4,2,2,14,2020-01-19,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,172.0,3,200,130,True,6,6vb6,6vb66,6vb66r,0
4,2,2,16,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,172.0,3,200,130,True,6,6vb6,6vb6d,6vb6d3,0
4,61,1,20,2020-01-19,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-11,algodao,174.0,3,200,130,True,6,6vbh,6vbh6,6vbh6h,0
4,2,2,19,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,176.0,3,200,130,True,6,6vb6,6vb6d,6vb6dw,0
4,61,1,9,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-08,algodao,171.0,3,200,130,True,6,6vbh,6vbh7,6vbh79,0
4,2,2,17,2020-01-20,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,175.0,4,200,130,True,6,6vb6,6vb6d,6vb6d7,0
4,2,2,21,2020-01-20,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,185.0,4,200,130,True,6,6vb6,6vb6d,6vb6dj,0
4,2,2,21,2020-01-20,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-23,algodao,185.0,4,200,130,True,6,6vb6,6vb6d,6vb6dj,0
4,2,2,20,2020-01-21,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,174.0,4,200,130,True,6,6vb6,6vb6d,6vb6dk,0
4,61,1,13,2020-01-21,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-27,algodao,188.0,4,200,130,True,6,6vbh,6vbh7,6vbh7s,0
4,2,2,20,2020-01-22,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-13,algodao,173.0,4,200,130,True,6,6vb6,6vb6d,6vb6dk,0
42,1,1102,85,2020-01-23,soja,PLANTIO DE SOJA,2020-04-04,soja,72.0,4,150,70,True,6,6yx8,6yx8n,6yx8n2,0
4,2,2,1,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-06-09,algodao,137.0,4,200,130,True,6,6vb6,6vb63,6vb63n,0
4,1,1,6,2020-01-24,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-17,algodao,175.0,4,200,130,True,6,6vbh,6vbh2,6vbh2r,0
4,1,1,6,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-17,algodao,175.0,4,200,130,True,6,6vbh,6vbh2,6vbh2r,0
4,2,2,11,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,167.0,4,200,130,True,6,6vb6,6vb69,6vb69c,0
4,2,2,7,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-04,algodao,162.0,4,200,130,True,6,6vb6,6vb69,6vb699,0
4,2,2,19,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-13,algodao,171.0,4,200,130,True,6,6vb6,6vb6d,6vb6dw,0
4,61,1,8,2020-01-26,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-03,algodao,159.0,4,200,130,True,6,6vbh,6vbh7,6vbh73,0
4,61,1,5,2020-01-27,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-08-11,algodao,197.0,5,200,130,True,6,6vbh,6vbh4,6vbh4m,0
4,61,1,20,2020-01-29,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-11,algodao,164.0,5,200,130,True,6,6vbh,6vbh6,6vbh6h,0
30,1,1,14,2020-01-30,milho,PLANTIO MILHO DISCO,2020-05-22,milho,113.0,5,160,80,True,6,6yrn,6yrns,6yrnsk,0
4,2,2,21,2020-01-30,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-23,algodao,175.0,5,200,130,True,6,6vb6,6vb6d,6vb6dj,0
4,61,1,16,2020-01-30,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,155.0,5,200,130,True,6,6vbh,6vbhe,6vbhe9,0
4,1,1,6,2020-01-30,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-17,algodao,169.0,5,200,130,True,6,6vbh,6vbh2,6vbh2r,0
4,61,1,12,2020-01-30,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,155.0,5,200,130,True,6,6vbh,6vbh7,6vbh7k,0
4,61,1,15,2020-01-30,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,155.0,5,200,130,True,6,6vbh,6vbhe,6vbheb,0
4,2,2,21,2020-01-30,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,175.0,5,200,130,True,6,6vb6,6vb6d,6vb6dj,0
4,2,2,19,2020-01-31,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-13,algodao,164.0,5,200,130,True,6,6vb6,6vb6d,6vb6dw,0
4,2,2,20,2020-01-31,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,164.0,5,200,130,True,6,6vb6,6vb6d,6vb6dk,0
4,2,2,22,2020-01-31,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-19,algodao,170.0,5,200,130,True,6,6vb6,6vb6d,6vb6dn,0
4,61,1,11,2020-01-31,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-02,algodao,153.0,5,200,130,True,6,6vbh,6vbh7,6vbh7k,0
4,61,1,14,2020-01-31,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-08-07,algodao,189.0,5,200,130,True,6,6vbh,6vbh7,6vbh7q,0
4,1,1,8,2020-01-31,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-22,algodao,173.0,5,200,130,True,6,6vbh,6vbh8,6vbh82,0
4,1,1,9,2020-01-31,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2020-07-20,algodao,171.0,5,200,130,True,6,6vbh,6vbh8,6vbh80,0
4,2,2,21,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,173.0,5,200,130,True,6,6vb6,6vb6d,6vb6dj,0
4,61,1,11,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-02,algodao,152.0,5,200,130,True,6,6vbh,6vbh7,6vbh7k,0
4,61,1,14,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-08-07,algodao,188.0,5,200,130,True,6,6vbh,6vbh7,6vbh7q,0
4,61,1,12,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,153.0,5,200,130,True,6,6vbh,6vbh7,6vbh7k,0
4,61,1,10,2020-02-01,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,159.0,5,200,130,True,6,6vbh,6vbh7,6vbh79,0
4,2,2,12,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-05,algodao,155.0,5,200,130,True,6,6vb6,6vb69,6vb69f,0
4,1,1,8,2020-02-01,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-22,algodao,172.0,5,200,130,True,6,6vbh,6vbh8,6vbh82,0
4,61,1,5,2020-02-01,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-08-11,algodao,192.0,5,200,130,True,6,6vbh,6vbh4,6vbh4m,0
4,1,1,6,2020-02-01,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-17,algodao,167.0,5,200,130,True,6,6vbh,6vbh2,6vbh2r,0
4,1,1,6,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-17,algodao,167.0,5,200,130,True,6,6vbh,6vbh2,6vbh2r,0
42,1,1102,76,2020-02-02,soja,PLANTIO DE SOJA,2020-04-29,soja,87.0,5,150,70,True,6,6yx8,6yx8p,6yx8pw,0
51,1,8,17,2020-02-02,soja,PLANTIO DE SOJA,2020-04-26,,84.0,5,150,70,True,6,6vzk,6vzk3,6vzk34,0
4,2,2,38,2020-02-02,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-13,milho,132.0,5,160,80,True,6,6vb6,6vb62,6vb62w,0
4,2,2,42,2020-02-03,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-17,milho,135.0,6,160,80,True,6,6vb4,6vb4r,6vb4ry,0
4,2,2,39,2020-02-03,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-26,milho,144.0,6,160,80,True,6,6vb6,6vb68,6vb680,0
4,2,2,41,2020-02-04,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-24,milho,141.0,6,160,80,True,6,6vb6,6vb68,6vb680,0
4,2,2,40,2020-02-04,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-20,milho,137.0,6,160,80,True,6,6vb6,6vb62,6vb62n,0
4,2,2,20,2020-02-05,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,159.0,6,200,130,True,6,6vb6,6vb6d,6vb6dk,0
4,2,2,19,2020-02-05,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,159.0,6,200,130,True,6,6vb6,6vb6d,6vb6dw,0
4,2,2,27,2020-02-05,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-01,milho,147.0,6,160,80,True,6,6vb6,6vb69,6vb695,0
4,1,1,6,2020-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-17,algodao,162.0,6,200,130,True,6,6vbh,6vbh2,6vbh2r,0
30,1,1,22,2020-02-06,milho,PLANTIO MILHO DISCO,2020-06-04,milho,119.0,6,160,80,True,6,6yrn,6yrne,6yrnet,0
4,1,1,5,2020-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-14,algodao,159.0,6,200,130,True,6,6vbh,6vbh2,6vbh2m,0
4,61,1,18,2020-02-06,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,140.0,6,160,80,True,6,6vbh,6vbhd,6vbhd8,0
4,61,1,19,2020-02-06,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,140.0,6,160,80,True,6,6vbh,6vbh6,6vbh6t,0
4,1,1,14,2020-02-06,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,148.0,6,200,130,True,6,6tzu,6tzup,6tzupv,0
4,61,1,17,2020-02-06,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,140.0,6,160,80,True,6,6vbh,6vbh6,6vbh6z,0
4,61,1,21,2020-02-06,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,140.0,6,160,80,True,6,6vbh,6vbh6,6vbh6n,0
4,2,2,4,2020-02-07,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,139.0,6,160,80,True,6,6vb6,6vb69,6vb693,0
4,2,2,3,2020-02-07,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-24,milho,138.0,6,160,80,True,6,6vb6,6vb63,6vb63r,0
4,1,1,13,2020-02-07,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-11,milho,125.0,6,160,80,True,6,6tzu,6tzup,6tzupz,0
4,1,1,13,2020-02-07,milho,PLANTIO DE MILHO COM ADUBO,2020-06-11,milho,125.0,6,160,80,True,6,6tzu,6tzup,6tzupz,0
4,1,1,25,2020-02-10,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-05,milho,146.0,7,160,80,True,6,6tzu,6tzuq,6tzuq3,0
127,1,1,51,2020-02-11,milho,PLANTIO DE MILHO MACHO,2020-07-06,milho,146.0,7,160,80,True,6,6vq8,6vq8w,6vq8ww,0
4,1,1,7,2020-02-11,milho,PLANTIO DE MILHO COM ADUBO,2020-07-08,milho,148.0,7,160,80,True,6,6vbh,6vbh2,6vbh2p,0
4,2,2,34,2020-02-12,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-12,milho,121.0,7,160,80,True,6,6vb6,6vb68,6vb68z,0
4,2,2,25,2020-02-12,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-02,milho,141.0,7,160,80,True,6,6vb6,6vb69,6vb69s,0
4,61,1,8,2020-02-12,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-03,algodao,142.0,7,200,130,True,6,6vbh,6vbh7,6vbh73,0
4,2,2,5,2020-02-12,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-02,milho,141.0,7,160,80,True,6,6vb6,6vb69,6vb696,0
127,1,1,50,2020-02-13,milho,PLANTIO MILHO,2020-07-06,milho,144.0,7,160,80,True,6,6vq8,6vq8w,6vq8wm,0
4,1,1,7,2020-02-13,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-08,milho,146.0,7,160,80,True,6,6vbh,6vbh2,6vbh2p,0
4,1,1,22,2020-02-13,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-30,milho,138.0,7,160,80,True,6,6tzu,6tzuq,6tzuqc,0
127,1,1,53,2020-02-13,milho,PLANTIO MILHO,2020-07-10,milho,148.0,7,160,80,True,6,6vq8,6vq8w,6vq8we,0
4,2,2,39,2020-02-14,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-26,milho,133.0,7,160,80,True,6,6vb6,6vb68,6vb680,0
127,1,1,53,2020-02-14,milho,PLANTIO DE MILHO MACHO,2020-07-10,milho,147.0,7,160,80,True,6,6vq8,6vq8w,6vq8we,0
4,1,1,23,2020-02-14,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-29,milho,136.0,7,160,80,True,6,6tzu,6tzuq,6tzuqg,0
4,2,2,41,2020-02-14,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-24,milho,131.0,7,160,80,True,6,6vb6,6vb68,6vb680,0
42,1,1102,76,2020-02-14,soja,PLANTIO DE SOJA,2020-04-29,soja,75.0,7,150,70,True,6,6yx8,6yx8p,6yx8pw,0
4,1,1,15,2020-02-14,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-23,milho,130.0,7,160,80,True,6,6vbh,6vbh0,6vbh0j,0
4,1,1,16,2020-02-15,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-24,milho,130.0,7,160,80,True,6,6tzu,6tzup,6tzupg,0
4,2,2,35,2020-02-15,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-03,milho,139.0,7,160,80,True,6,6vb6,6vb68,6vb68f,0
127,1,1,50,2020-02-15,milho,PLANTIO DE MILHO MACHO,2020-07-06,milho,142.0,7,160,80,True,6,6vq8,6vq8w,6vq8wm,0
4,2,2,36,2020-02-15,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-08,milho,144.0,7,160,80,True,6,6vb6,6vb68,6vb68b,0
4,1,1,22,2020-02-15,milho,PLANTIO DE MILHO COM ADUBO,2020-06-30,milho,136.0,7,160,80,True,6,6tzu,6tzuq,6tzuqc,0
4,1,1,11,2020-02-16,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-18,milho,123.0,7,160,80,True,6,6tzu,6tzur,6tzurf,0
127,1,1,56,2020-02-16,milho,PLANTIO MILHO,2020-07-16,milho,151.0,7,160,80,True,6,6vq8,6vq8w,6vq8w9,0
4,1,1,25,2020-02-17,milho,PLANTIO DE MILHO COM ADUBO,2020-07-05,milho,139.0,8,160,80,True,6,6tzu,6tzuq,6tzuq3,0
127,1,1,54,2020-02-17,milho,PLANTIO MILHO,2020-07-14,milho,148.0,8,160,80,True,6,6vq8,6vq8w,6vq8w7,0
4,2,2,26,2020-02-18,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-28,milho,131.0,8,160,80,True,6,6vb6,6vb69,6vb69h,0
127,1,1,55,2020-02-18,milho,PLANTIO MILHO,2020-07-14,milho,147.0,8,160,80,True,6,6vq8,6vq8w,6vq8w6,0
127,1,1,17,2020-02-19,milho,PLANTIO MILHO,2020-07-15,milho,147.0,8,160,80,True,6,6vq8,6vq8w,6vq8w5,0
4,61,1,8,2020-02-19,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-03,algodao,135.0,8,200,130,True,6,6vbh,6vbh7,6vbh73,0
127,1,1,16,2020-02-20,milho,PLANTIO MILHO,2020-07-14,milho,145.0,8,160,80,True,6,6vq8,6vq8t,6vq8tg,0
4,2,2,27,2020-02-21,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-01,milho,131.0,8,160,80,True,6,6vb6,6vb69,6vb695,0
30,1,1,17,2020-02-21,milho,PLANTIO MILHO DISCO,2020-06-30,milho,130.0,8,160,80,True,6,6yrn,6yrnu,6yrnuh,0
30,1,1,16,2020-02-21,milho,PLANTIO MILHO DISCO,2020-06-29,milho,129.0,8,160,80,True,6,6yrn,6yrnu,6yrnu6,0
4,2,2,37,2020-02-24,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-17,milho,114.0,9,160,80,True,6,6vb6,6vb68,6vb688,0
4,1,1,29,2020-02-24,milho,PLANTIO DE MILHO COM ADUBO,2020-07-14,milho,141.0,9,160,80,True,6,6tzu,6tzuq,6tzuqn,0
