CD_CLIENTE,CD_UNIDADE,CD_ZONA,CD_FAZENDA,CD_TALHAO,data_plantio,cultura,desc_operac,data_colheita,cultura_colheita,delta_tempo,semana_plantio,ciclo_max,ciclo_min,ciclo_valido,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local
15,41,1,2,25,2025-09-21,soja,PLANTIO DE SOJA,2026-01-29,soja,130.0,38,150,70,True,6,6vxy,6vxyn,6vxynm
36,1,1,1,14,2025-09-21,soja,PLANTIO SOJA,2025-12-28,soja,98.0,38,150,70,True,6,6v85,6v85g,6v85ge
353,41,1,1,39,2025-09-21,soja,PLANTIO SOJA,2026-01-06,soja,107.0,38,150,70,True,6,6tv0,6tv0p,6tv0pb
436,1,1,1,6,2025-09-21,soja,PLANTIO SOJA,2026-01-24,soja,125.0,38,150,70,True,6,6vzm,6vzmz,6vzmz0
36,1,2,1,18,2025-09-21,soja,PLANTIO SOJA,2026-01-12,soja,113.0,38,150,70,True,6,6v85,6v85d,6v85du
10,1,1,1,64,2025-09-21,soja,PLANTIO SOJA,2026-01-12,soja,113.0,38,150,70,True,6,6tqm,6tqmx,6tqmxf
15,41,1,2,23,2025-09-21,soja,PLANTIO DE SOJA,2026-01-27,soja,128.0,38,150,70,True,6,6vxy,6vxyj,6vxyju
360,41,1016974802,421147202,1792229802,2025-09-21,soja,PLANTIO SOJA,2026-01-23,soja,124.0,38,150,70,True,6,6y5v,6y5v6,6y5v6w
299,1,1,2,1,2025-09-21,soja,PLANTIO SOJA,2026-02-09,soja,141.0,38,150,70,True,6,6y28,6y284,6y2849
460,62,1,5,10,2025-09-21,soja,PLANTIO SOJA,2026-01-07,soja,108.0,38,150,70,True,6,6vxz,6vxze,6vxzec
4,1,3,1,11,2025-09-21,soja,PLANTIO DE SOJA COM BIOLOGICO,2026-01-22,soja,123.0,38,150,70,True,6,6tzu,6tzur,6tzurf
4,61,1,1,3,2025-09-21,soja,PLANTIO DE SOJA COM BIOLOGICO,2026-01-07,soja,108.0,38,150,70,True,6,6vbh,6vbh4,6vbh4p
36,1,1,1,9,2025-09-21,soja,PLANTIO SOJA,2026-02-16,soja,148.0,38,150,70,True,6,6v85,6v85d,6v85dr
436,1,1,1,9,2025-09-21,soja,PLANTIO SOJA,2026-01-08,soja,109.0,38,150,70,True,6,6vzm,6vzmw,6vzmwh
4,1,3,1,15,2025-09-21,soja,PLANTIO DE SOJA COM BIOLOGICO,2026-02-16,soja,148.0,38,150,70,True,6,6vbh,6vbh0,6vbh0j
483,1,2,1,4,2025-09-21,soja,PLANTIO SOJA,2026-01-08,soja,109.0,38,150,70,True,6,6twq,6twq4,6twq4k
436,1,1,1,23,2025-09-21,soja,PLANTIO SOJA,2026-01-30,soja,131.0,38,150,70,True,6,6vzt,6vzt2,6vzt2f
267,1,4,1,24,2025-09-21,soja,PLANTIO SOJA,2026-01-09,,110.0,38,150,70,True,6,6tw4,6tw4r,6tw4r4
436,1,1,1,27,2025-09-21,soja,PLANTIO SOJA,2026-01-31,soja,132.0,38,150,70,True,6,6vzt,6vzt9,6vzt94
436,1,1,1,24,2025-09-21,soja,PLANTIO SOJA,2026-01-07,soja,108.0,38,150,70,True,6,6vzm,6vzmw,6vzmwf
483,1,2,1,2,2025-09-21,soja,PLANTIO SOJA,2026-01-05,soja,106.0,38,150,70,True,6,6twq,6twq4,6twq4v
483,1,2,1,10,2025-09-21,soja,PLANTIO SOJA,2026-01-16,soja,117.0,38,150,70,True,6,6twq,6twq6,6twq63
1019,221,1,39,244,2025-09-22,soja,SEMEADURA E ADUBACAO SOJA,2026-01-28,soja,128.0,39,150,70,True,6,6tzy,6tzy1,6tzy15
353,41,1,1,35,2025-09-22,soja,PLANTIO SOJA,2026-01-17,soja,117.0,39,150,70,True,6,6tv0,6tv0p,6tv0pm
436,1,1,1,5,2025-09-22,soja,PLANTIO SOJA,2026-01-24,soja,124.0,39,150,70,True,6,6vzm,6vzmx,6vzmxn
335,1,2,2,21,2025-09-22,soja,PLANTIO SOJA,2026-01-18,soja,118.0,39,150,70,True,6,6tyw,6tywr,6tywr8
353,1,1,2,21,2025-09-22,soja,PLANTIO SOJA,2026-01-09,soja,109.0,39,150,70,True,6,6twq,6twqk,6twqkw
1019,221,1,39,245,2025-09-22,soja,SEMEADURA E ADUBACAO SOJA,2026-02-18,soja,149.0,39,150,70,True,6,6tzy,6tzy1,6tzy1n
10,161,1,5,3,2025-09-22,soja,PLANTIO SOJA,2026-01-16,soja,116.0,39,150,70,True,6,6tys,6tys6,6tys67
436,1,1,1,11,2025-09-22,soja,PLANTIO SOJA,2026-01-09,soja,109.0,39,150,70,True,6,6vzm,6vzmz,6vzmz1
436,61,1,3,3,2025-09-22,soja,PLANTIO SOJA,2026-01-08,soja,108.0,39,150,70,True,6,6vzx,6vzx1,6vzx1g
